method_family,method,amount,task,source_model_label,pruning_seed,score_batch_seed,log10_rescale_left,log10_rescale_right,rescale_left,rescale_right,bin_width_log10,count
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,2.8000000000000003,3.0000000000000004,630.9573444801937,1000.000000000001,0.2,454
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,3.0,3.2,1000.0,1584.893192461114,0.2,281
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,3.2,3.4000000000000004,1584.893192461114,2511.886431509582,0.2,210
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,3.4000000000000004,3.6000000000000005,2511.886431509582,3981.0717055349774,0.2,131
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,3.6,3.8000000000000003,3981.0717055349733,6309.573444801937,0.2,63
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,3.8000000000000003,4.0,6309.573444801937,10000.0,0.2,58
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,4.0,4.2,10000.0,15848.93192461114,0.2,20
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,4.2,4.4,15848.93192461114,25118.864315095823,0.2,26
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,4.4,4.6000000000000005,25118.864315095823,39810.71705534977,0.2,12
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,4.6000000000000005,4.800000000000001,39810.71705534977,63095.73444801943,0.2,4
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,4.800000000000001,5.000000000000001,63095.73444801943,100000.0000000002,0.2,11
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,5.0,5.2,100000.0,158489.3192461114,0.2,3
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,5.2,5.4,158489.3192461114,251188.6431509582,0.2,1
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,5.6000000000000005,5.800000000000001,398107.17055349774,630957.3444801943,0.2,1
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,0.0,0.2,1.0,1.5848931924611136,0.2,5198
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,0.2,0.4,1.5848931924611136,2.51188643150958,0.2,22773
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,0.4,0.6000000000000001,2.51188643150958,3.981071705534973,0.2,50645
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,0.6000000000000001,0.8,3.981071705534973,6.309573444801933,0.2,56774
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,0.8,1.0,6.309573444801933,10.0,0.2,43708
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,1.0,1.2,10.0,15.848931924611133,0.2,29951
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,1.2000000000000002,1.4000000000000001,15.848931924611142,25.11886431509581,0.2,19270
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,1.4000000000000001,1.6,25.11886431509581,39.810717055349734,0.2,12245
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,1.6,1.8,39.810717055349734,63.09573444801933,0.2,7673
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,1.8,2.0,63.09573444801933,100.0,0.2,5032
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,2.0,2.2,100.0,158.48931924611142,0.2,3102
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,2.2,2.4000000000000004,158.48931924611142,251.18864315095823,0.2,1945
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,2.4000000000000004,2.6000000000000005,251.18864315095823,398.1071705534977,0.2,1291
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,2.6,2.8000000000000003,398.1071705534973,630.9573444801937,0.2,749
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,2.8000000000000003,3.0000000000000004,630.9573444801937,1000.000000000001,0.2,452
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,3.0,3.2,1000.0,1584.893192461114,0.2,285
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,3.2,3.4000000000000004,1584.893192461114,2511.886431509582,0.2,208
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,3.4000000000000004,3.6000000000000005,2511.886431509582,3981.0717055349774,0.2,131
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,3.6,3.8000000000000003,3981.0717055349733,6309.573444801937,0.2,65
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,3.8000000000000003,4.0,6309.573444801937,10000.0,0.2,58
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,4.0,4.2,10000.0,15848.93192461114,0.2,19
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,4.2,4.4,15848.93192461114,25118.864315095823,0.2,26
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,4.4,4.6000000000000005,25118.864315095823,39810.71705534977,0.2,12
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,4.6000000000000005,4.800000000000001,39810.71705534977,63095.73444801943,0.2,4
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,4.800000000000001,5.000000000000001,63095.73444801943,100000.0000000002,0.2,11
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,5.0,5.2,100000.0,158489.3192461114,0.2,3
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,5.4,5.6000000000000005,251188.6431509582,398107.17055349774,0.2,1
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,5.6000000000000005,5.800000000000001,398107.17055349774,630957.3444801943,0.2,1
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,0.0,0.2,1.0,1.5848931924611136,0.2,5196
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,0.2,0.4,1.5848931924611136,2.51188643150958,0.2,22774
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,0.4,0.6000000000000001,2.51188643150958,3.981071705534973,0.2,50594
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,0.6000000000000001,0.8,3.981071705534973,6.309573444801933,0.2,56824
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,0.8,1.0,6.309573444801933,10.0,0.2,43779
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,1.0,1.2,10.0,15.848931924611133,0.2,29914
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,1.2000000000000002,1.4000000000000001,15.848931924611142,25.11886431509581,0.2,19254
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,1.4000000000000001,1.6,25.11886431509581,39.810717055349734,0.2,12228
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,1.6,1.8,39.810717055349734,63.09573444801933,0.2,7660
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,1.8,2.0,63.09573444801933,100.0,0.2,5053
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,2.0,2.2,100.0,158.48931924611142,0.2,3092
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,2.2,2.4000000000000004,158.48931924611142,251.18864315095823,0.2,1947
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,2.4000000000000004,2.6000000000000005,251.18864315095823,398.1071705534977,0.2,1294
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,2.6,2.8000000000000003,398.1071705534973,630.9573444801937,0.2,742
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,2.8000000000000003,3.0000000000000004,630.9573444801937,1000.000000000001,0.2,456
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,3.0,3.2,1000.0,1584.893192461114,0.2,285
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,3.2,3.4000000000000004,1584.893192461114,2511.886431509582,0.2,208
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,3.4000000000000004,3.6000000000000005,2511.886431509582,3981.0717055349774,0.2,130
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,3.6,3.8000000000000003,3981.0717055349733,6309.573444801937,0.2,66
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,3.8000000000000003,4.0,6309.573444801937,10000.0,0.2,58
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,4.0,4.2,10000.0,15848.93192461114,0.2,20
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,4.2,4.4,15848.93192461114,25118.864315095823,0.2,25
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,4.4,4.6000000000000005,25118.864315095823,39810.71705534977,0.2,13
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,4.6000000000000005,4.800000000000001,39810.71705534977,63095.73444801943,0.2,4
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,4.800000000000001,5.000000000000001,63095.73444801943,100000.0000000002,0.2,11
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,5.0,5.2,100000.0,158489.3192461114,0.2,3
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,5.2,5.4,158489.3192461114,251188.6431509582,0.2,1
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,5.6000000000000005,5.800000000000001,398107.17055349774,630957.3444801943,0.2,1
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,0.0,0.2,1.0,1.5848931924611136,0.2,4543
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,0.2,0.4,1.5848931924611136,2.51188643150958,0.2,22840
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,0.4,0.6000000000000001,2.51188643150958,3.981071705534973,0.2,52556
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,0.6000000000000001,0.8,3.981071705534973,6.309573444801933,0.2,57723
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,0.8,1.0,6.309573444801933,10.0,0.2,43538
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,1.0,1.2,10.0,15.848931924611133,0.2,29259
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,1.2000000000000002,1.4000000000000001,15.848931924611142,25.11886431509581,0.2,18769
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,1.4000000000000001,1.6,25.11886431509581,39.810717055349734,0.2,11889
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,1.6,1.8,39.810717055349734,63.09573444801933,0.2,7608
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,1.8,2.0,63.09573444801933,100.0,0.2,4782
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,2.0,2.2,100.0,158.48931924611142,0.2,2992
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,2.2,2.4000000000000004,158.48931924611142,251.18864315095823,0.2,1985
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,2.4000000000000004,2.6000000000000005,251.18864315095823,398.1071705534977,0.2,1148
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,2.6,2.8000000000000003,398.1071705534973,630.9573444801937,0.2,740
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,2.8000000000000003,3.0000000000000004,630.9573444801937,1000.000000000001,0.2,448
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,3.0,3.2,1000.0,1584.893192461114,0.2,296
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,3.2,3.4000000000000004,1584.893192461114,2511.886431509582,0.2,193
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,3.4000000000000004,3.6000000000000005,2511.886431509582,3981.0717055349774,0.2,103
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,3.6,3.8000000000000003,3981.0717055349733,6309.573444801937,0.2,89
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,3.8000000000000003,4.0,6309.573444801937,10000.0,0.2,45
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,4.0,4.2,10000.0,15848.93192461114,0.2,34
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,4.2,4.4,15848.93192461114,25118.864315095823,0.2,22
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,4.4,4.6000000000000005,25118.864315095823,39810.71705534977,0.2,11
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,4.6000000000000005,4.800000000000001,39810.71705534977,63095.73444801943,0.2,8
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,4.800000000000001,5.000000000000001,63095.73444801943,100000.0000000002,0.2,4
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,5.0,5.2,100000.0,158489.3192461114,0.2,2
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,5.2,5.4,158489.3192461114,251188.6431509582,0.2,1
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,5.4,5.6000000000000005,251188.6431509582,398107.17055349774,0.2,2
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,5.800000000000001,6.000000000000001,630957.3444801943,1000000.0000000021,0.2,1
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,7.4,7.6000000000000005,25118864.315095823,39810717.055349775,0.2,1
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,0.0,0.2,1.0,1.5848931924611136,0.2,4565
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,0.2,0.4,1.5848931924611136,2.51188643150958,0.2,22806
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,0.4,0.6000000000000001,2.51188643150958,3.981071705534973,0.2,52619
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,0.6000000000000001,0.8,3.981071705534973,6.309573444801933,0.2,57662
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,0.8,1.0,6.309573444801933,10.0,0.2,43536
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,1.0,1.2,10.0,15.848931924611133,0.2,29252
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,1.2000000000000002,1.4000000000000001,15.848931924611142,25.11886431509581,0.2,18786
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,1.4000000000000001,1.6,25.11886431509581,39.810717055349734,0.2,11881
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,1.6,1.8,39.810717055349734,63.09573444801933,0.2,7616
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,1.8,2.0,63.09573444801933,100.0,0.2,4789
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,2.0,2.2,100.0,158.48931924611142,0.2,2994
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,2.2,2.4000000000000004,158.48931924611142,251.18864315095823,0.2,1972
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,2.4000000000000004,2.6000000000000005,251.18864315095823,398.1071705534977,0.2,1151
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,2.6,2.8000000000000003,398.1071705534973,630.9573444801937,0.2,747
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,2.8000000000000003,3.0000000000000004,630.9573444801937,1000.000000000001,0.2,443
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,3.0,3.2,1000.0,1584.893192461114,0.2,297
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,3.2,3.4000000000000004,1584.893192461114,2511.886431509582,0.2,190
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,3.4000000000000004,3.6000000000000005,2511.886431509582,3981.0717055349774,0.2,106
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,3.6,3.8000000000000003,3981.0717055349733,6309.573444801937,0.2,88
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,3.8000000000000003,4.0,6309.573444801937,10000.0,0.2,46
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,4.0,4.2,10000.0,15848.93192461114,0.2,34
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,4.2,4.4,15848.93192461114,25118.864315095823,0.2,22
S-NP,S-NP rescale,0.8,modcog:ctxdlydm1intseq,ctxdlydm1intseq_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,4.4,4.6000000000000005,25118.864315095823,39810.71705534977,0.2,11
